station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth 
ALO,2022-01-19 05:54,18.00,9.00,67.33,300.00,19.00,0.00,29.91,1013.90,10.00,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,31.00,300.00,2022-01-19 05:43,0.92,KALO 190554Z AUTO 30019G29KT 10SM CLR M08/M13 A2991 RMK AO2 PK WND 30031/0543 SLP139 T10781128 10044 21078 400441078 53030,M
ALO,2022-01-19 06:54,15.10,6.10,66.96,300.00,18.00,0.00,29.96,1015.80,10.00,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,32.00,320.00,2022-01-19 06:30,-2.50,KALO 190654Z AUTO 30018G27KT 10SM CLR M09/M14 A2996 RMK AO2 PK WND 32032/0630 SLP158 T10941144,M
ALO,2022-01-19 07:54,12.00,3.90,69.38,310.00,18.00,0.00,29.99,1016.60,10.00,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,29.00,300.00,2022-01-19 07:48,-6.58,KALO 190754Z AUTO 31018G29KT 10SM CLR M11/M16 A2999 RMK AO2 PK WND 30029/0748 SLP166 T11111156,M
ALO,2022-01-19 08:54,10.00,1.90,69.13,300.00,13.00,0.00,30.04,1018.60,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,29.00,310.00,2022-01-19 07:58,-6.62,KALO 190854Z AUTO 30013G21KT 10SM CLR M12/M17 A3004 RMK AO2 PK WND 31029/0758 SLP186 T11221167 52044,M
ALO,2022-01-19 09:54,8.10,0.00,68.90,310.00,13.00,0.00,30.07,1019.70,10.00,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,30.00,310.00,2022-01-19 09:38,-9.05,KALO 190954Z AUTO 31013G27KT 10SM CLR M13/M18 A3007 RMK AO2 PK WND 31030/0938 SLP197 T11331178,M
ALO,2022-01-19 10:54,6.10,-2.00,68.64,310.00,15.00,0.00,30.09,1020.50,10.00,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,30.00,320.00,2022-01-19 10:45,-12.80,KALO 191054Z AUTO 31015G30KT 10SM CLR M14/M19 A3009 RMK AO2 PK WND 32030/1045 SLP205 T11441189,M
ALO,2022-01-19 11:54,6.10,-2.00,68.64,320.00,20.00,0.00,30.13,1021.70,10.00,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,29.00,310.00,2022-01-19 11:49,-15.26,KALO 191154Z 32020G29KT 10SM CLR M14/M19 A3013 RMK AO2 PK WND 31029/1149 SLP217 T11441189 11078 21144 53029,M
ALO,2022-01-19 12:54,5.00,-2.90,69.16,310.00,15.00,0.00,30.16,1022.90,10.00,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,29.00,320.00,2022-01-19 12:10,-14.22,KALO 191254Z 31015G25KT 10SM CLR M15/M19 A3016 RMK AO2 PK WND 32029/1210 SLP229 T11501194,M
ALO,2022-01-19 13:54,3.90,-4.00,69.02,310.00,15.00,0.00,30.21,1024.60,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,26.00,300.00,2022-01-19 13:33,-15.65,KALO 191354Z 31015G24KT 10SM CLR M16/M20 A3021 RMK AO2 PK WND 30026/1333 SLP246 T11561200,M
ALO,2022-01-19 14:54,3.90,-4.00,69.02,320.00,15.00,0.00,30.24,1025.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,27.00,310.00,2022-01-19 13:59,-15.65,KALO 191454Z 32015KT 10SM CLR M16/M20 A3024 RMK AO2 PK WND 31027/1359 SLP256 T11561200 51036,M
ALO,2022-01-19 15:54,5.00,-5.10,62.25,330.00,19.00,0.00,30.27,1026.70,10.00,34.00,CLR,M,M,M,M,M,M,M,M,M,M,M,34.00,330.00,2022-01-19 15:45,-16.27,KALO 191554Z 33019G34KT 10SM CLR M15/M21 A3027 RMK AO2 PK WND 33034/1545 SLP267 T11501206,M
ALO,2022-01-19 16:54,5.00,-5.10,62.25,330.00,22.00,0.00,30.30,1027.90,10.00,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,34.00,330.00,2022-01-19 15:58,-17.58,KALO 191654Z 33022G30KT 10SM CLR M15/M21 A3030 RMK AO2 PK WND 33034/1558 SLP279 T11501206,M
ALO,2022-01-19 17:54,6.10,-5.10,59.20,330.00,26.00,0.00,30.31,1028.30,10.00,34.00,CLR,M,M,M,M,M,M,M,M,M,M,M,34.00,330.00,2022-01-19 17:43,-17.61,KALO 191754Z 33026G34KT 10SM CLR M14/M21 A3031 RMK AO2 PK WND 33034/1743 SLP283 T11441206 11144 21156 51024,M
ALO,2022-01-19 18:54,7.00,-4.00,59.91,330.00,21.00,0.00,30.33,1029.00,10.00,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,33.00,320.00,2022-01-19 18:02,-14.49,KALO 191854Z 33021G27KT 10SM CLR M14/M20 A3033 RMK AO2 PK WND 32033/1802 SLP290 T11391200,M
ALO,2022-01-19 19:54,6.10,-4.00,62.41,330.00,22.00,0.00,30.34,1029.60,10.00,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,30.00,320.00,2022-01-19 19:06,-16.10,KALO 191954Z 33022G29KT 10SM CLR M14/M20 A3034 RMK AO2 PK WND 32030/1906 SLP296 T11441200,M
ALO,2022-01-19 20:54,6.10,-4.00,62.41,320.00,21.00,0.00,30.37,1030.50,10.00,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,32.00,330.00,2022-01-19 20:28,-15.69,KALO 192054Z 32021G29KT 10SM CLR M14/M20 A3037 RMK AO2 PK WND 33032/2028 SLP305 T11441200 53019,M
ALO,2022-01-19 21:54,6.10,-4.00,62.41,320.00,20.00,0.00,30.39,1031.10,10.00,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,31.00,320.00,2022-01-19 21:03,-15.26,KALO 192154Z 32020G29KT 10SM CLR M14/M20 A3039 RMK AO2 PK WND 32031/2103 SLP311 T11441200,M
ALO,2022-01-19 22:54,5.00,-5.10,62.25,320.00,18.00,0.00,30.41,1032.00,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,28.00,320.00,2022-01-19 21:58,-15.79,KALO 192254Z 32018G26KT 10SM CLR M15/M21 A3041 RMK AO2 PK WND 32028/2158 SLP320 T11501206,M
ALO,2022-01-19 23:54,3.90,-5.10,65.47,330.00,17.00,0.00,30.44,1033.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,28.00,320.00,2022-01-19 23:12,-16.74,KALO 192354Z 33017KT 10SM CLR M16/M21 A3044 RMK AO2 PK WND 32028/2312 SLP330 T11561206 11139 21156 53023,M
ALO,2022-01-20 00:54,3.90,-5.10,65.47,320.00,16.00,0.00,30.47,1034.00,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.21,KALO 200054Z 32016G23KT 10SM CLR M16/M21 A3047 RMK AO2 SLP340 T11561206,M
ALO,2022-01-20 01:54,3.00,-5.10,68.25,320.00,14.00,0.00,30.49,1035.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.22,KALO 200154Z 32014KT 10SM CLR M16/M21 A3049 RMK AO2 SLP350 T11611206,M
ALO,2022-01-20 02:54,1.90,-6.00,68.77,320.00,16.00,0.00,30.52,1035.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-18.81,KALO 200254Z AUTO 32016KT 10SM CLR M17/M21 A3052 RMK AO2 SLP357 T11671211 51025,M
ALO,2022-01-20 03:54,1.00,-8.00,65.07,320.00,15.00,0.00,30.55,1036.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-19.41,KALO 200354Z AUTO 32015KT 10SM CLR M17/M22 A3055 RMK AO2 SLP367 T11721222,M
ALO,2022-01-20 04:54,-0.90,-9.00,67.74,320.00,15.00,0.00,30.57,1037.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.87,KALO 200454Z AUTO 32015KT 10SM CLR M18/M23 A3057 RMK AO2 SLP375 T11831228,M
ALO,2022-01-20 05:54,-2.00,-9.90,68.27,320.00,13.00,0.00,30.58,1038.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.99,KALO 200554Z AUTO 32013KT 10SM CLR M19/M23 A3058 RMK AO2 SLP380 T11891233 11156 21189 410831189 51021,M
ALO,2022-01-20 06:54,-2.90,-11.00,67.48,310.00,11.00,0.00,30.59,1038.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.64,KALO 200654Z AUTO 31011KT 10SM CLR M19/M24 A3059 RMK AO2 SLP382 T11941239,M
ALO,2022-01-20 07:54,-4.00,-11.90,68.00,310.00,11.00,0.00,30.60,1038.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-23.03,KALO 200754Z AUTO 31011KT 10SM CLR M20/M24 A3060 RMK AO2 SLP388 T12001244,M
ALO,2022-01-20 08:54,-5.10,-13.00,67.86,320.00,8.00,0.00,30.62,1039.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.59,KALO 200854Z AUTO 32008KT 10SM CLR M21/M25 A3062 RMK AO2 SLP392 T12061250 53011,M
ALO,2022-01-20 09:54,-7.10,-14.10,70.73,320.00,10.00,0.00,30.63,1039.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.06,KALO 200954Z AUTO 32010KT 10SM CLR M22/M26 A3063 RMK AO2 SLP396 T12171256,M
ALO,2022-01-20 10:54,-7.10,-15.00,67.59,320.00,10.00,0.00,30.64,1040.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.06,KALO 201054Z AUTO 32010KT 10SM CLR M22/M26 A3064 RMK AO2 SLP401 T12171261,M
ALO,2022-01-20 11:54,-8.00,-16.10,66.79,330.00,9.00,0.00,30.65,1040.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.22,KALO 201154Z 33009KT 10SM CLR M22/M27 A3065 RMK AO2 SLP404 T12221267 11189 21222 51010,M
ALO,2022-01-20 12:54,-9.00,-16.10,70.14,320.00,8.00,0.00,30.66,1040.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.39,KALO 201254Z 32008KT 10SM CLR M23/M27 A3066 RMK AO2 SLP409 T12281267,M
ALO,2022-01-20 13:54,-9.90,-17.00,70.02,310.00,7.00,0.00,30.68,1041.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.29,KALO 201354Z 31007KT 10SM CLR M23/M27 A3068 RMK AO2 SLP415 T12331272,M
ALO,2022-01-20 14:54,-8.00,-16.10,66.79,320.00,9.00,0.00,30.68,1041.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-26.22,KALO 201454Z 32009KT 10SM CLR M22/M27 A3068 RMK AO2 SLP417 T12221267 51012,M
ALO,2022-01-20 15:54,-6.00,-14.10,67.06,330.00,7.00,0.00,30.69,1042.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.54,KALO 201554Z 33007KT 10SM CLR M21/M26 A3069 RMK AO2 SLP420 T12111256,M
ALO,2022-01-20 16:54,-4.00,-13.00,64.37,330.00,7.00,0.00,30.69,1042.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-19.10,KALO 201654Z 33007KT 10SM CLR M20/M25 A3069 RMK AO2 SLP421 T12001250,M
ALO,2022-01-20 17:54,-2.00,-11.90,61.83,320.00,6.00,0.00,30.68,1041.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.42,KALO 201754Z 32006KT 10SM CLR M19/M24 A3068 RMK AO2 SLP415 T11891244 11189 21233 58002,M
ALO,2022-01-20 18:54,0.00,-9.90,62.12,320.00,7.00,0.00,30.65,1040.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.23,KALO 201854Z 32007KT 10SM CLR M18/M23 A3065 RMK AO2 SLP406 T11781233,M
ALO,2022-01-20 19:54,1.00,-9.00,61.96,300.00,7.00,0.00,30.64,1040.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-13.01,KALO 201954Z 30007KT 10SM CLR M17/M23 A3064 RMK AO2 SLP401 T11721228,M
ALO,2022-01-20 20:54,1.90,-8.00,62.40,310.00,6.00,0.00,30.63,1039.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.72,KALO 202054Z 31006KT 10SM CLR M17/M22 A3063 RMK AO2 SLP396 T11671222 56017,M
ALO,2022-01-20 21:54,1.00,-9.00,61.96,290.00,7.00,0.00,30.62,1039.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-13.01,KALO 202154Z 29007KT 10SM CLR M17/M23 A3062 RMK AO2 SLP397 T11721228,M
ALO,2022-01-20 22:54,-0.90,-9.90,64.81,290.00,5.00,0.00,30.62,1039.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.68,KALO 202254Z 29005KT 10SM CLR M18/M23 A3062 RMK AO2 SLP397 T11831233,M
ALO,2022-01-20 23:54,-2.90,-11.90,64.53,300.00,6.00,0.00,30.62,1039.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.50,KALO 202354Z 30006KT 10SM CLR M19/M24 A3062 RMK AO2 SLP396 T11941244 11167 21200 58002,M
ALO,2022-01-21 00:54,-6.00,-13.00,70.87,290.00,4.00,0.00,30.61,1039.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.95,KALO 210054Z 29004KT 10SM CLR M21/M25 A3061 RMK AO2 SLP394 T12111250,M
ALO,2022-01-21 01:54,-8.00,-16.10,66.79,0.00,0.00,0.00,30.60,1039.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.00,KALO 210154Z 00000KT 10SM CLR M22/M27 A3060 RMK AO2 SLP391 T12221267,M
ALO,2022-01-21 02:54,-11.90,-18.00,73.46,0.00,0.00,0.00,30.59,1039.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.90,KALO 210254Z AUTO 00000KT 10SM CLR M24/M28 A3059 RMK AO2 SLP390 T12441278 56008,M
ALO,2022-01-21 03:54,-11.00,-18.00,70.24,0.00,0.00,0.00,30.58,1038.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.00,KALO 210354Z AUTO 00000KT 10SM CLR M24/M28 A3058 RMK AO2 SLP386 T12391278,M
ALO,2022-01-21 04:54,-14.10,-20.00,73.96,0.00,0.00,0.00,30.58,1038.40,10.00,M,CLR,M,M,M,M,M,M,M,M,T,M,M,M,M,M,-14.10,KALO 210454Z AUTO 00000KT 10SM CLR M26/M29 A3058 RMK AO2 SLP384 I1000 T12561289,M
ALO,2022-01-21 05:54,-14.10,-20.90,70.58,0.00,0.00,0.00,30.56,1037.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,T,M,M,M,-14.10,KALO 210554Z AUTO 00000KT 10SM CLR M26/M29 A3056 RMK AO2 SLP379 I6000 T12561294 11194 21256 411671256 58010,M
ALO,2022-01-21 06:54,-14.10,-22.00,66.64,0.00,0.00,0.00,30.57,1037.80,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.10,KALO 210654Z AUTO 00000KT 9SM CLR M26/M30 A3057 RMK AO2 SLP378 T12561300,M
ALO,2022-01-21 07:54,-14.10,-23.10,62.89,0.00,0.00,0.00,30.56,1037.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.10,KALO 210754Z AUTO 00000KT 10SM CLR M26/M31 A3056 RMK AO2 SLP376 T12561306,M
ALO,2022-01-21 08:54,-16.10,-23.10,69.59,0.00,0.00,0.00,30.54,1037.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.10,KALO 210854Z AUTO 00000KT 10SM CLR M27/M31 A3054 RMK AO2 SLP371 T12671306 58007,M
ALO,2022-01-21 09:28,-16.10,-23.10,69.59,0.00,0.00,0.00,30.53,M,3.00,M,SCT,M,M,M,100.00,M,M,M,HZ,M,M,M,M,M,M,-16.10,KALO 210928Z AUTO 00000KT 3SM HZ SCT001 M27/M31 A3053 RMK AO2 T12671306,M
ALO,2022-01-21 09:36,-16.10,-22.00,73.73,0.00,0.00,0.00,30.53,M,3.00,M,BKN,M,M,M,100.00,M,M,M,HZ,M,M,M,M,M,M,-16.10,KALO 210936Z AUTO 00000KT 3SM HZ BKN001 M27/M30 A3053 RMK AO2 T12671300,M
ALO,2022-01-21 09:52,-16.60,-23.80,68.79,0.00,0.00,0.00,30.53,M,2.50,M,SCT,M,M,M,100.00,M,M,M,HZ,M,M,M,M,M,M,-16.60,KALO 210952Z AUTO 00000KT 2 1/2SM HZ SCT001 M27/M31 A3053 RMK AO2,M
ALO,2022-01-21 09:54,-16.10,-23.10,69.59,0.00,0.00,0.00,30.53,1036.60,3.00,M,SCT,M,M,M,100.00,M,M,M,HZ,M,M,M,M,M,M,-16.10,KALO 210954Z AUTO 00000KT 3SM HZ SCT001 M27/M31 A3053 RMK AO2 SLP366 T12671306,M
ALO,2022-01-21 10:54,-16.10,-24.00,66.36,0.00,0.00,0.00,30.52,1036.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.10,KALO 211054Z AUTO 00000KT 10SM CLR M27/M31 A3052 RMK AO2 SLP365 T12671311,M
ALO,2022-01-21 11:33,-17.00,-25.10,65.53,110.00,3.00,0.00,30.51,M,2.50,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-27.33,KALO 211133Z AUTO 11003KT 2 1/2SM HZ CLR M27/M32 A3051 RMK AO2 T12721317,M
ALO,2022-01-21 11:51,-18.40,-25.60,68.55,0.00,0.00,0.00,30.51,M,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-18.40,KALO 211151Z 00000KT 3SM HZ CLR M28/M32 A3051 RMK AO2,M
ALO,2022-01-21 11:54,-17.00,-25.10,65.53,0.00,0.00,0.00,30.51,1036.20,4.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-17.00,KALO 211154Z 00000KT 4SM HZ CLR M27/M32 A3051 RMK AO2 SLP362 T12721317 11256 21278 55006,M
ALO,2022-01-21 12:54,-17.00,-24.00,69.47,0.00,0.00,0.00,30.51,1036.10,4.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-17.00,KALO 211254Z 00000KT 4SM HZ CLR M27/M31 A3051 RMK AO2 SLP361 T12721311,M
ALO,2022-01-21 13:14,-16.10,-24.00,66.36,130.00,3.00,0.00,30.51,M,1.75,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-26.30,KALO 211314Z 13003KT 1 3/4SM HZ CLR M27/M31 A3051 RMK AO2 T12671311,M
ALO,2022-01-21 13:36,-16.10,-23.10,69.59,0.00,0.00,0.00,30.51,M,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-16.10,KALO 211336Z 00000KT 3SM R12/5500VP6000FT HZ CLR M27/M31 A3051 RMK AO2 T12671306,M
ALO,2022-01-21 13:54,-14.10,-20.90,70.58,0.00,0.00,0.00,30.51,1036.30,6.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-14.10,KALO 211354Z 00000KT 6SM HZ CLR M26/M29 A3051 RMK AO2 SLP363 T12561294,M
ALO,2022-01-21 14:21,-14.10,-18.00,82.01,0.00,0.00,0.00,30.51,M,1.75,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,-14.10,KALO 211421Z 00000KT 1 3/4SM BR CLR M26/M28 A3051 RMK AO2 T12561278,M
ALO,2022-01-21 14:37,-11.90,-14.10,89.57,160.00,5.00,0.00,30.51,M,3.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,-25.74,KALO 211437Z 16005KT 3SM BR CLR M24/M26 A3051 RMK AO2 T12441256,M
ALO,2022-01-21 14:54,-9.00,-11.00,90.61,170.00,5.00,0.00,30.51,1036.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-22.30,KALO 211454Z 17005KT 10SM CLR M23/M24 A3051 RMK AO2 SLP363 T12281239 53001,M
ALO,2022-01-21 15:54,-2.90,-9.00,74.47,170.00,7.00,0.00,30.51,1035.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-17.76,KALO 211554Z 17007KT 10SM CLR M19/M23 A3051 RMK AO2 SLP359 T11941228,M
ALO,2022-01-21 16:54,0.00,-7.10,71.25,170.00,7.00,0.00,30.51,1036.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.23,KALO 211654Z 17007KT 10SM CLR M18/M22 A3051 RMK AO2 SLP360 T11781217,M
ALO,2022-01-21 17:54,3.00,-6.00,65.35,180.00,8.00,0.00,30.48,1034.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.61,KALO 211754Z 18008KT 10SM CLR M16/M21 A3048 RMK AO2 SLP349 T11611211 11161 21272 58010,M
ALO,2022-01-21 18:54,5.00,-4.00,65.62,170.00,11.00,0.00,30.44,1033.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.65,KALO 211854Z 17011KT 10SM CLR M15/M20 A3044 RMK AO2 SLP336 T11501200,M
ALO,2022-01-21 19:54,8.10,-2.90,60.07,170.00,13.00,0.00,30.39,1031.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.05,KALO 211954Z 17013KT 10SM CLR M13/M19 A3039 RMK AO2 SLP316 T11331194,M
ALO,2022-01-21 20:54,9.00,-2.00,60.21,160.00,13.00,0.00,30.38,1031.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.90,KALO 212054Z 16013KT 10SM CLR M13/M19 A3038 RMK AO2 SLP313 T11281189 56034,M
ALO,2022-01-21 21:54,10.00,-2.00,57.57,170.00,12.00,0.00,30.34,1030.00,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.00,KALO 212154Z 17012G20KT 10SM CLR M12/M19 A3034 RMK AO2 SLP300 T11221189,M
ALO,2022-01-21 22:54,10.00,-2.00,57.57,170.00,12.00,0.00,30.31,1029.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.00,KALO 212254Z 17012KT 10SM CLR M12/M19 A3031 RMK AO2 SLP291 T11221189,M
ALO,2022-01-21 23:54,10.00,-2.00,57.57,170.00,13.00,0.00,30.32,1029.30,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.62,KALO 212354Z 17013G19KT 10SM CLR M12/M19 A3032 RMK AO2 SLP293 T11221189 11122 21161 55019,M
ALO,2022-01-22 00:54,10.90,-0.90,58.26,170.00,15.00,0.00,30.29,1028.10,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.57,KALO 220054Z 17015G22KT 10SM CLR M12/M18 A3029 RMK AO2 SLP281 T11171183,M
ALO,2022-01-22 01:54,12.00,1.00,60.65,190.00,15.00,0.00,30.31,1028.70,10.00,22.00,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,-5.15,KALO 220154Z 19015G22KT 10SM OVC055 M11/M17 A3031 RMK AO2 SLP287 T11111172,M
ALO,2022-01-22 02:54,12.90,1.90,60.78,190.00,14.00,0.00,30.29,1028.20,10.00,M,OVC,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,-3.46,KALO 220254Z AUTO 19014KT 10SM OVC041 M11/M17 A3029 RMK AO2 SLP282 T11061167 56009,M
ALO,2022-01-22 03:12,14.00,3.00,60.94,190.00,12.00,T,30.29,M,2.50,M,BKN,OVC,M,M,2100.00,4100.00,M,M,-SN,M,M,M,M,M,M,-0.91,KALO 220312Z AUTO 19012KT 2 1/2SM -SN BKN021 OVC041 M10/M16 A3029 RMK AO2 SNB01 P0000 T11001161,M
ALO,2022-01-22 03:29,14.00,5.00,66.82,190.00,14.00,0.01,30.28,M,4.00,M,OVC,M,M,M,2900.00,M,M,M,-SN,M,M,M,M,M,M,-2.04,KALO 220329Z AUTO 19014KT 4SM -SN OVC029 M10/M15 A3028 RMK AO2 SNB01 P0001 T11001150,M
ALO,2022-01-22 03:45,14.00,6.10,70.26,190.00,14.00,0.01,30.27,M,4.00,M,BKN,OVC,M,M,3100.00,5000.00,M,M,-SN,M,M,M,M,M,M,-2.04,KALO 220345Z AUTO 19014KT 4SM -SN BKN031 OVC050 M10/M14 A3027 RMK AO2 SNB01 P0001 T11001144,M
ALO,2022-01-22 03:54,14.00,6.10,70.26,190.00,14.00,0.01,30.26,1027.00,3.00,M,BKN,OVC,M,M,3300.00,5000.00,M,M,-SN,M,M,M,M,M,M,-2.04,KALO 220354Z AUTO 19014KT 3SM -SN BKN033 OVC050 M10/M14 A3026 RMK AO2 SNB01 SLP270 P0001 T11001144,M
ALO,2022-01-22 04:36,15.10,8.10,73.31,190.00,15.00,T,30.25,M,1.75,23.00,BKN,OVC,M,M,3100.00,5500.00,M,M,-SN,M,M,M,M,M,M,-1.13,KALO 220436Z AUTO 19015G23KT 1 3/4SM -SN BKN031 OVC055 M09/M13 A3025 RMK AO2 P0000 T10941133,M
ALO,2022-01-22 04:47,15.10,8.10,73.31,190.00,14.00,T,30.25,M,3.00,M,OVC,M,M,M,3100.00,M,M,M,-SN,M,M,M,M,M,M,-0.62,KALO 220447Z AUTO 19014KT 3SM -SN OVC031 M09/M13 A3025 RMK AO2 P0000 T10941133,M
ALO,2022-01-22 04:54,15.10,9.00,76.34,190.00,12.00,T,30.25,1026.30,5.00,22.00,OVC,M,M,M,3000.00,M,M,M,-SN,M,M,M,M,M,M,0.49,KALO 220454Z AUTO 19012G22KT 5SM -SN OVC030 M09/M13 A3025 RMK AO2 SLP263 P0000 T10941128,M
ALO,2022-01-22 05:12,16.00,10.00,76.77,200.00,15.00,0.01,30.24,M,8.00,M,OVC,M,M,M,2800.00,M,M,M,-SN,M,M,M,26.00,200.00,2022-01-22 04:55,0.04,KALO 220512Z AUTO 20015KT 8SM -SN OVC028 M09/M12 A3024 RMK AO2 PK WND 20026/0455 P0001 T10891122,M
ALO,2022-01-22 05:54,17.10,10.90,76.20,210.00,15.00,0.01,30.23,1025.60,10.00,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,26.00,200.00,2022-01-22 04:55,1.46,KALO 220554Z AUTO 21015KT 10SM OVC026 M08/M12 A3023 RMK AO2 PK WND 20026/0455 SNE15 SLP256 P0001 60002 T10831117 11083 21122 410831278 56021,M
ALO,2022-01-22 06:54,19.00,12.00,73.73,220.00,15.00,0.00,30.20,1024.40,10.00,23.00,OVC,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,3.93,KALO 220654Z AUTO 22015G23KT 10SM OVC024 M07/M11 A3020 RMK AO2 SLP244 T10721111,M
ALO,2022-01-22 07:20,19.90,12.00,70.95,210.00,11.00,0.00,30.19,M,10.00,22.00,SCT,OVC,M,M,2300.00,6500.00,M,M,M,M,M,M,M,M,M,7.18,KALO 220720Z AUTO 21011G22KT 10SM SCT023 OVC065 M07/M11 A3019 RMK AO2 T10671111,M
